id,subject,predicate,object,source,confidence,score,is_sr
6685,价键图案反转,伴随,纠缠熵奇异性,raw-not-distributed/D055-2026-fdz-kagome-magnetic-platform/wiki.md#semantic,可追溯,,0
6686,价键图案反转,伴随,关联长度奇异性,raw-not-distributed/D055-2026-fdz-kagome-magnetic-platform/wiki.md#semantic,可追溯,,0
6687,两种价键图案相变,伴随,保真度近乎为零,raw-not-distributed/D055-2026-fdz-kagome-magnetic-platform/wiki.md#semantic,可追溯,,0
6688,磁化平台内的两种价键图案相变,涉及,几何阻挫量子系统,raw-not-distributed/D055-2026-fdz-kagome-magnetic-platform/wiki.md#semantic,可追溯,,0
6689,磁化平台内的两种价键图案相变,涉及,非常规磁化平台相,raw-not-distributed/D055-2026-fdz-kagome-magnetic-platform/wiki.md#semantic,可追溯,,0
6690,academic/wiki/papers/D055-2026-fdz-kagome-magnetic-platform,核心方法,外磁场沿自旋方向调节交换各向异性,raw-not-distributed/D055-2026-fdz-kagome-magnetic-platform/wiki.md#semantic,可追溯,,0
6691,academic/wiki/papers/D055-2026-fdz-kagome-magnetic-platform,核心创新点,发现可逆价键图案反转,raw-not-distributed/D055-2026-fdz-kagome-magnetic-platform/wiki.md#semantic,可追溯,,0
6692,academic/wiki/papers/D055-2026-fdz-kagome-magnetic-platform,核心创新点,发现相变边界处多可观测量同时出现奇异性,raw-not-distributed/D055-2026-fdz-kagome-magnetic-platform/wiki.md#semantic,可追溯,,0
6693,磁化平台内的两种价键图案相变,包含,两种价键图案相变,raw-not-distributed/D055-2026-fdz-kagome-magnetic-platform/paper.md,推断,,0
6694,通过调节交换各向异性研究相变,包含,交换各向异性,raw-not-distributed/D055-2026-fdz-kagome-magnetic-platform/paper.md,推断,,0
6695,局域磁化率奇异性,包含,局域磁化率,raw-not-distributed/D055-2026-fdz-kagome-magnetic-platform/paper.md,推断,,0
6696,最近邻关联奇异性,包含,最近邻关联,raw-not-distributed/D055-2026-fdz-kagome-magnetic-platform/paper.md,推断,,0
6697,纠缠熵奇异性,包含,纠缠熵,raw-not-distributed/D055-2026-fdz-kagome-magnetic-platform/paper.md,推断,,0
6698,关联长度奇异性,包含,关联长度,raw-not-distributed/D055-2026-fdz-kagome-magnetic-platform/paper.md,推断,,0
6699,外磁场沿自旋方向调节交换各向异性,包含,交换各向异性,raw-not-distributed/D055-2026-fdz-kagome-magnetic-platform/paper.md,推断,,0
6700,价键图案再进入现象,包含,现象,raw-not-distributed/D055-2026-fdz-kagome-magnetic-platform/paper.md,推断,,0
6701,发现相变边界处多可观测量同时出现奇异性,包含,KT,raw-not-distributed/D055-2026-fdz-kagome-magnetic-platform/paper.md,推断,,0
6809,academic/wiki/hubs/二维量子多体系统与临界性,子方向,academic/wiki/hubs/关联长度与最近邻关联诊断,,推断,,0
6927,academic/wiki/papers/D056-2026-icomputing-qml-orthogonality,来源,academic/raw/references/D056-2026-icomputing-qml-orthogonality/paper,raw-not-distributed/D056-2026-icomputing-qml-orthogonality/paper.md,可追溯,,0
6928,academic/wiki/papers/D056-2026-icomputing-qml-orthogonality,发表于,Intell. Comput.,raw-not-distributed/D056-2026-icomputing-qml-orthogonality/wiki.md#semantic,可追溯,,0
6929,Sheng-Chen Bai,第一作者,academic/wiki/papers/D056-2026-icomputing-qml-orthogonality,raw-not-distributed/D056-2026-icomputing-qml-orthogonality/wiki.md#semantic,可追溯,,0
6930,Kun Zhang,作者,academic/wiki/papers/D056-2026-icomputing-qml-orthogonality,raw-not-distributed/D056-2026-icomputing-qml-orthogonality/wiki.md#semantic,可追溯,,0
6931,Shi-Ju Ran,作者,academic/wiki/papers/D056-2026-icomputing-qml-orthogonality,raw-not-distributed/D056-2026-icomputing-qml-orthogonality/wiki.md#semantic,可追溯,,0
6932,academic/wiki/papers/D056-2026-icomputing-qml-orthogonality,核心方法,多自旋量子特征映射msQFM,raw-not-distributed/D056-2026-icomputing-qml-orthogonality/wiki.md#semantic,可追溯,,0
6933,academic/wiki/papers/D056-2026-icomputing-qml-orthogonality,核心方法,多比特编码,raw-not-distributed/D056-2026-icomputing-qml-orthogonality/wiki.md#semantic,可追溯,,0
6934,academic/wiki/papers/D056-2026-icomputing-qml-orthogonality,核心方法,MPS,raw-not-distributed/D056-2026-icomputing-qml-orthogonality/wiki.md#semantic,可追溯,,0
6935,academic/wiki/papers/D056-2026-icomputing-qml-orthogonality,核心方法,TTN,raw-not-distributed/D056-2026-icomputing-qml-orthogonality/wiki.md#semantic,可追溯,,0
6936,academic/wiki/papers/D056-2026-icomputing-qml-orthogonality,核心创新点,COO,raw-not-distributed/D056-2026-icomputing-qml-orthogonality/wiki.md#semantic,可追溯,,0
6937,academic/wiki/papers/D056-2026-icomputing-qml-orthogonality,核心创新点,msQFM-copy编码方案,raw-not-distributed/D056-2026-icomputing-qml-orthogonality/wiki.md#semantic,可追溯,,0
6938,academic/wiki/papers/D056-2026-icomputing-qml-orthogonality,核心创新点,msQFM-binary编码方案,raw-not-distributed/D056-2026-icomputing-qml-orthogonality/wiki.md#semantic,可追溯,,0
6939,academic/wiki/papers/D056-2026-icomputing-qml-orthogonality,核心创新点,过度正交化现象,raw-not-distributed/D056-2026-icomputing-qml-orthogonality/wiki.md#semantic,可追溯,,0
6940,academic/wiki/papers/D056-2026-icomputing-qml-orthogonality,研究基础,量子概率解释,raw-not-distributed/D056-2026-icomputing-qml-orthogonality/wiki.md#semantic,可追溯,,0
6941,academic/wiki/papers/D056-2026-icomputing-qml-orthogonality,研究基础,张量网络,raw-not-distributed/D056-2026-icomputing-qml-orthogonality/wiki.md#semantic,可追溯,,0
6942,academic/wiki/papers/D056-2026-icomputing-qml-orthogonality,研究基础,Born统计解释,raw-not-distributed/D056-2026-icomputing-qml-orthogonality/wiki.md#semantic,可追溯,,0
6943,academic/wiki/papers/D056-2026-icomputing-qml-orthogonality,核心方法,量子态映射,raw-not-distributed/D056-2026-icomputing-qml-orthogonality/wiki.md#semantic,可追溯,,0
6944,academic/wiki/papers/D056-2026-icomputing-qml-orthogonality,局限性,复杂度随拷贝数H线性增长,raw-not-distributed/D056-2026-icomputing-qml-orthogonality/wiki.md#semantic,可追溯,,0
6945,msQFM-binary,对比,msQFM-copy,raw-not-distributed/D056-2026-icomputing-qml-orthogonality/wiki.md#semantic,可追溯,,0
6946,COO,调控,表征能力,raw-not-distributed/D056-2026-icomputing-qml-orthogonality/wiki.md#semantic,可追溯,,0
6947,COO,调控,泛化能力,raw-not-distributed/D056-2026-icomputing-qml-orthogonality/wiki.md#semantic,可追溯,,0
6948,msQFM,扩展,量子特征映射,raw-not-distributed/D056-2026-icomputing-qml-orthogonality/wiki.md#semantic,可追溯,,0
6949,msQFM-copy,应用于,多比特编码,raw-not-distributed/D056-2026-icomputing-qml-orthogonality/wiki.md#semantic,可追溯,,0
6950,msQFM-binary,应用于,多比特编码,raw-not-distributed/D056-2026-icomputing-qml-orthogonality/wiki.md#semantic,可追溯,,0
6951,张量网络,基于,量子概率解释,raw-not-distributed/D056-2026-icomputing-qml-orthogonality/wiki.md#semantic,可追溯,,0
6952,MPS,属于,张量网络,raw-not-distributed/D056-2026-icomputing-qml-orthogonality/wiki.md#semantic,可追溯,,0
6953,TTN,属于,张量网络,raw-not-distributed/D056-2026-icomputing-qml-orthogonality/wiki.md#semantic,可追溯,,0
6954,多自旋量子特征映射msQFM,包含,msQFM,raw-not-distributed/D056-2026-icomputing-qml-orthogonality/paper.md,推断,,0
6955,多自旋量子特征映射msQFM,包含,量子特征映射,raw-not-distributed/D056-2026-icomputing-qml-orthogonality/paper.md,推断,,0
6956,msQFM-binary,包含,msQFM,raw-not-distributed/D056-2026-icomputing-qml-orthogonality/paper.md,推断,,0
6957,msQFM-copy,包含,msQFM,raw-not-distributed/D056-2026-icomputing-qml-orthogonality/paper.md,推断,,0
6958,msQFM-copy编码方案,包含,多自旋量子特征映射msQFM,raw-not-distributed/D056-2026-icomputing-qml-orthogonality/paper.md,推断,,0
6959,msQFM-binary编码方案,包含,多自旋量子特征映射msQFM,raw-not-distributed/D056-2026-icomputing-qml-orthogonality/paper.md,推断,,0
6960,过度正交化现象,包含,现象,raw-not-distributed/D056-2026-icomputing-qml-orthogonality/paper.md,推断,,0
7076,academic/wiki/hubs/张量网络方法与机器学习,子方向,academic/wiki/hubs/msQFM 及其编码方案,,推断,,0
7077,ADTN,聚类于,academic/wiki/hubs/PEPS 与 iPEPS 更新方法,,推断,0.6783,0
7078,BEE,聚类于,academic/wiki/hubs/局域与双体纠缠熵及面积律,,推断,0.8252,0
7079,DMRG,聚类于,academic/wiki/hubs/张量重正化群及可微变体,,推断,0.6819,0
7080,EBH,聚类于,academic/wiki/hubs/PEPS/PESS 表示及高维推广,,推断,0.6631,0
7081,FTN,聚类于,academic/wiki/hubs/PEPS 与 iPEPS 更新方法,,推断,0.7048,0
7082,Hartree–Fock方法,聚类于,academic/wiki/hubs/多参考 Hartree–Fock 与耦合簇方法,,推断,0.7639,0
7083,LTRG,聚类于,academic/wiki/hubs/张量重正化群及可微变体,,推断,0.8276,0
7084,MERA,聚类于,academic/wiki/hubs/PEPS 与 iPEPS 更新方法,,推断,0.6673,0
7085,MPD,聚类于,academic/wiki/hubs/PEPS/PESS 表示及高维推广,,推断,0.6752,0
7086,MPD,聚类于,academic/wiki/hubs/PEPS 与 iPEPS 更新方法,,推断,0.6711,0
7087,MPS,聚类于,academic/wiki/hubs/PEPS/PESS 表示及高维推广,,推断,0.7168,0
7088,MPS,聚类于,academic/wiki/hubs/PEPS 与 iPEPS 更新方法,,推断,0.7086,0
7089,MR-CC,聚类于,academic/wiki/hubs/多参考 Hartree–Fock 与耦合簇方法,,推断,0.6743,0
7090,NTD,聚类于,academic/wiki/hubs/PEPS 与 iPEPS 更新方法,,推断,0.6651,0
7091,Néel相纠缠熵随截断维度呈对数标度,聚类于,academic/wiki/hubs/局域与双体纠缠熵及面积律,,推断,0.6211,0
7092,ODTNS,聚类于,academic/wiki/hubs/PEPS 与 iPEPS 更新方法,,推断,0.7024,0
7093,PEPS,聚类于,academic/wiki/hubs/PEPS/PESS 表示及高维推广,,推断,0.8178,0
7094,PEPS,聚类于,academic/wiki/hubs/PEPS 与 iPEPS 更新方法,,推断,0.7354,0
7095,PESS,聚类于,academic/wiki/hubs/PEPS/PESS 表示及高维推广,,推断,0.8062,0
7096,PauliNet,聚类于,academic/wiki/hubs/神经网络求解电子薛定谔方程,,推断,0.8477,0
7097,QES,聚类于,academic/wiki/hubs/PEPS/PESS 表示及高维推广,,推断,0.6717,0
7098,Residual matrix product state,聚类于,academic/wiki/hubs/PEPS/PESS 表示及高维推广,,推断,0.6486,0
7099,SEE,聚类于,academic/wiki/hubs/局域与双体纠缠熵及面积律,,推断,0.8609,0
7100,TNS,聚类于,academic/wiki/hubs/PEPS 与 iPEPS 更新方法,,推断,0.7404,0
7101,TPDO,聚类于,academic/wiki/hubs/PEPS 与 iPEPS 更新方法,,推断,0.6868,0
7102,TRD,聚类于,academic/wiki/hubs/PEPS 与 iPEPS 更新方法,,推断,0.674,0
7103,TRG,聚类于,academic/wiki/hubs/张量重正化群及可微变体,,推断,0.649,0
7104,TT,聚类于,academic/wiki/hubs/PEPS 与 iPEPS 更新方法,,推断,0.6712,0
7105,TTD,聚类于,academic/wiki/hubs/PEPS 与 iPEPS 更新方法,,推断,0.6997,0
7106,TTN,聚类于,academic/wiki/hubs/PEPS 与 iPEPS 更新方法,,推断,0.7139,0
7107,TVBC,聚类于,academic/wiki/hubs/价键固体与价键晶体,,推断,0.7997,0
7108,VBC,聚类于,academic/wiki/hubs/价键固体与价键晶体,,推断,0.6199,0
7109,statistics-encoded tensor network,聚类于,academic/wiki/hubs/PEPS 与 iPEPS 更新方法,,推断,0.66,0
7110,一维自旋模型,聚类于,academic/wiki/hubs/一维量子自旋链与基态,,推断,0.7825,0
7111,一维自旋模型,聚类于,academic/wiki/hubs/量子自旋模型与自旋液体,,推断,0.7133,0
7112,与变分量子本征求解器结合,聚类于,academic/wiki/hubs/量子与变分蒙特卡洛方法,,推断,0.748,0
7113,临界指数临界指数,聚类于,academic/wiki/hubs/局域与双体纠缠熵及面积律,,推断,0.6578,0
7114,二分纠缠熵上界受电路层数限制,聚类于,academic/wiki/hubs/局域与双体纠缠熵及面积律,,推断,0.6267,0
7115,二维张量网络方法,聚类于,academic/wiki/hubs/PEPS 与 iPEPS 更新方法,,推断,0.6715,0
7116,二维模型,聚类于,academic/wiki/hubs/Heisenberg 反铁磁模型,,推断,0.7051,0
7117,二维量子模型,聚类于,academic/wiki/hubs/二维量子多体系统与临界性,,推断,0.7673,0
7118,二维量子模型映射为三维闭合张量网络,聚类于,academic/wiki/hubs/二维量子多体系统与临界性,,推断,0.7317,0
7119,二聚化价键晶体,聚类于,academic/wiki/hubs/价键固体与价键晶体,,推断,0.8076,0
7120,价键固体valence bond solid(VBS),聚类于,academic/wiki/hubs/价键固体与价键晶体,,推断,0.7468,0
7121,借助PEPO等热力学张量网络方法推广到更高维度,聚类于,academic/wiki/hubs/PEPS 与 iPEPS 更新方法,,推断,0.6713,0
7122,全更新无穷投影纠缠对态,聚类于,academic/wiki/hubs/PEPS/PESS 表示及高维推广,,推断,0.8011,0
7123,关联长度,聚类于,academic/wiki/hubs/关联长度与最近邻关联诊断,,推断,0.7703,0
7124,关联长度关联长度,聚类于,academic/wiki/hubs/局域与双体纠缠熵及面积律,,推断,0.6689,0
7125,关联长度奇异性,聚类于,academic/wiki/hubs/关联长度与最近邻关联诊断,,推断,0.8294,0
7126,准纠缠熵,聚类于,academic/wiki/hubs/局域与双体纠缠熵及面积律,,推断,0.5926,0
7127,变分蒙特卡洛,聚类于,academic/wiki/hubs/量子与变分蒙特卡洛方法,,推断,0.6024,0
7128,可微张量重正,聚类于,academic/wiki/hubs/张量重正化群及可微变体,,推断,0.6203,0
7129,可微张量重正化群,聚类于,academic/wiki/hubs/张量重正化群及可微变体,,推断,0.6373,0
7130,各向同性反铁磁模型,聚类于,academic/wiki/hubs/Heisenberg 反铁磁模型,,推断,0.8112,0
7131,含对称性的投影纠缠对态,聚类于,academic/wiki/hubs/PEPS/PESS 表示及高维推广,,推断,0.7058,0
7132,含对称性的投影纠缠对态,聚类于,academic/wiki/hubs/PEPS 与 iPEPS 更新方法,,推断,0.6467,0
7133,多参考方法,聚类于,academic/wiki/hubs/多参考 Hartree–Fock 与耦合簇方法,,推断,0.7992,0
7134,多自旋量子特征映射msQFM,聚类于,academic/wiki/hubs/msQFM 及其编码方案,,推断,0.8462,0
7135,对称张量网络态,聚类于,academic/wiki/hubs/PEPS 与 iPEPS 更新方法,,推断,0.7299,0
7136,将变分参数量从指数级复杂度降至线性级复杂度,聚类于,academic/wiki/hubs/张量网络方法与机器学习,,推断,0.6979,0
7137,将神经网络层的变分参数编码为深层张量网络的收缩结果,聚类于,academic/wiki/hubs/张量网络方法与机器学习,,推断,0.7402,0
7138,引入准纠缠熵、李雅普诺夫指数和环路特征三个非局域量探测相变,聚类于,academic/wiki/hubs/局域与双体纠缠熵及面积律,,推断,0.6367,0
7139,引入无约束潜门作为变分参数,聚类于,academic/wiki/hubs/量子与变分蒙特卡洛方法,,推断,0.6693,0
7140,张量网络,聚类于,academic/wiki/hubs/PEPS 与 iPEPS 更新方法,,推断,0.727,0
7141,张量网络算法张量网络算法,聚类于,academic/wiki/hubs/张量网络方法与机器学习,,推断,0.7808,0
7142,拓扑Renyi,聚类于,academic/wiki/hubs/拓扑纠缠熵与 Rényi 诊断,,推断,0.7671,0
7143,拓扑Renyi熵,聚类于,academic/wiki/hubs/拓扑纠缠熵与 Rényi 诊断,,推断,0.8229,0
7144,拓扑纠缠熵,聚类于,academic/wiki/hubs/拓扑纠缠熵与 Rényi 诊断,,推断,0.6906,0
7145,指定矩阵乘积纠缠,聚类于,academic/wiki/hubs/PEPS/PESS 表示及高维推广,,推断,0.7186,0
7146,指定矩阵乘积纠缠,聚类于,academic/wiki/hubs/PEPS 与 iPEPS 更新方法,,推断,0.6782,0
7147,推广到投影纠缠对态,聚类于,academic/wiki/hubs/PEPS/PESS 表示及高维推广,,推断,0.682,0
7148,推广至多电子薛定谔方程反演,聚类于,academic/wiki/hubs/神经网络求解电子薛定谔方程,,推断,0.6799,0
7149,推广至高维投影纠缠对态,聚类于,academic/wiki/hubs/PEPS/PESS 表示及高维推广,,推断,0.6655,0
7150,无穷投影纠缠对态,聚类于,academic/wiki/hubs/PEPS/PESS 表示及高维推广,,推断,0.6031,0
7151,无限投影纠缠对态,聚类于,academic/wiki/hubs/PEPS/PESS 表示及高维推广,,推断,0.7849,0
7152,无限投影纠缠对态,聚类于,academic/wiki/hubs/PEPS 与 iPEPS 更新方法,,推断,0.7107,0
7153,时间矩阵乘积态,聚类于,academic/wiki/hubs/PEPS/PESS 表示及高维推广,,推断,0.691,0
7154,时间矩阵乘积态,聚类于,academic/wiki/hubs/PEPS 与 iPEPS 更新方法,,推断,0.6805,0
7155,最近邻关联,聚类于,academic/wiki/hubs/关联长度与最近邻关联诊断,,推断,0.6948,0
7156,最近邻关联奇异性,聚类于,academic/wiki/hubs/关联长度与最近邻关联诊断,,推断,0.7684,0
7157,横向伊辛模型横场伊辛模型,聚类于,academic/wiki/hubs/量子自旋模型与自旋液体,,推断,0.6722,0
7158,沿链外加磁场选取使纠缠熵极大值方向,聚类于,academic/wiki/hubs/纠缠熵与纠缠谱诊断,,推断,0.6677,0
7159,波函数,聚类于,academic/wiki/hubs/神经网络求解电子薛定谔方程,,推断,0.7659,0
7160,测量引起纠缠熵变化,聚类于,academic/wiki/hubs/纠缠熵与纠缠谱诊断,,推断,0.7134,0
7161,深层张量网络,聚类于,academic/wiki/hubs/PEPS 与 iPEPS 更新方法,,推断,0.6605,0
7162,电子薛定谔方程,聚类于,academic/wiki/hubs/神经网络求解电子薛定谔方程,,推断,0.7615,0
7163,电子薛定谔方程求解,聚类于,academic/wiki/hubs/神经网络求解电子薛定谔方程,,推断,0.7724,0
7164,确定价键固体相与量子自旋液体之间的量子相变,聚类于,academic/wiki/hubs/关联长度与最近邻关联诊断,,推断,0.7184,0
7165,确定价键固体相与量子自旋液体之间的量子相变,聚类于,academic/wiki/hubs/量子自旋模型与自旋液体,,推断,0.6649,0
7166,立方晶格,聚类于,academic/wiki/hubs/量子格点模型的晶格几何,,推断,0.6899,0
7167,简单立方格子简单立方格子,聚类于,academic/wiki/hubs/量子格点模型的晶格几何,,推断,0.7887,0
7168,纠缠熵,聚类于,academic/wiki/hubs/纠缠熵与纠缠谱诊断,,推断,0.6971,0
7169,纠缠熵奇异性,聚类于,academic/wiki/hubs/纠缠熵与纠缠谱诊断,,推断,0.6948,0
7170,纠缠熵纠缠熵,聚类于,academic/wiki/hubs/局域与双体纠缠熵及面积律,,推断,0.8496,0
7171,纠缠熵纠缠熵,聚类于,academic/wiki/hubs/纠缠熵与纠缠谱诊断,,推断,0.7693,0
